ALCOHOL,	ACRYLOYLDIMETHYL=0.8322164416313171,ACRYLATE/SODIUM=0.8293144106864929,(SWEET=0.823821485042572,LIQUIDUM=0.8191405534744263,BASED=0.8186390995979309,(SUNFLOWER)=0.8178091049194336,OLAMINE=0.8145111203193665,VP/EICOSENE=0.8142166137695312,PANTHENOL=0.8119979500770569,ALLANTOINE=0.811722457408905
émulsionnantes	(émulsionnant)=0.8353374600410461,WILEY,=0.8213042616844177,VVILEY,=0.7952935695648193,1979,=0.7587752342224121,333-432,=0.7043699622154236,tensioactives=0.6383928656578064,antioxydantes,=0.6256815195083618,recherchées,=0.6217014193534851,antiadhésives=0.6170509457588196,tensioactives,=0.616699755191803
S85,	Ip33=0.8384604454040527,NUMERIQUE,=0.8269000053405762,142-143=0.8258009552955627,,P)=0.8205974698066711,)V=0.8190937638282776,"Theory=0.8177674412727356,-O-Alk=0.8172825574874878,{OBS(BITE1)=0.8162187933921814,4733-36)=0.8126921653747559,5]dec-3-yl]-acétamide,=0.8121461272239685
invité,	authentifié,=0.7467095851898193,habilité,=0.7222926020622253,invité=0.7088567018508911,habilité=0.6777781844139099,organisateur=0.6743263006210327,affilié=0.6727935075759888,accrédité,=0.6607527732849121,loué=0.6578880548477173,légitime,=0.6526007652282715,joignable=0.6521385312080383
rationnelles	triviales=0.7078704237937927,généralisées=0.6491228342056274,monotones=0.6432242393493652,exponentielles=0.643183708190918,étudiées,=0.636413037776947,analytiques,=0.6231383681297302,considérées)=0.6167163848876953,gaussiennes,=0.6162580847740173,cumulatives=0.6155810356140137,canoniques=0.6122023463249207
substitut,	substitut=0.5621785521507263,organisme,=0.5198715925216675,globine=0.5197525024414062,exopolysaccharide=0.5185996294021606,tropisme=0.509772539138794,nutriment=0.5094773769378662,chitosane=0.508135199546814,cartilagineux=0.5053752660751343,aminonucléosidique,=0.5042500495910645,activité,=0.5035120248794556
(i=l	(j=1=0.7573056817054749,(i=1=0.7546461820602417,(Ni=0.7528040409088135,N,,=0.7255442142486572,(j==0.719112753868103,(j=l=0.7147679328918457,M;=0.7147186994552612,(j=0.7141729593276978,j"=0.7049041390419006,(N=0.7039493322372437
28e	20e;=0.6837407350540161,28d=0.6728169918060303,28f=0.6645256876945496,35e=0.661824643611908,28c=0.6496374011039734,16a2=0.6493257284164429,43D=0.6458609700202942,22e,=0.6394875645637512,28b=0.6290561556816101,27d,=0.626560628414154
M51,	M22,=0.7142621874809265,M12,=0.6601985096931458,M21,=0.6591965556144714,M31,=0.6380571126937866,M23,=0.6335057616233826,M15,=0.6307312846183777,M52,=0.6289257407188416,M17,=0.6259360909461975,M13,=0.6197100281715393,(24L,=0.6195576190948486
SCM5	SCM2=0.8082692623138428,SCM1=0.6476103663444519,SCM#1,=0.6081209778785706,WAS6=0.5845513343811035,DF3)=0.5767326354980469,SCLK=0.575381875038147,Generateur=0.5742377042770386,Wi-MAX,=0.5725363492965698,Theater=0.5707672834396362,110-4=0.5705259442329407
2-(2,5-diaminophénoxy)-	3,4méthylènediaminoaniline,=0.9600593447685242,2,5diaminophénol,=0.9599658846855164,4-méthylaminoaniline,=0.9588757157325745,2,5-diaminophénéthol,=0.9570218920707703,3-amino-4-(2"-hydroxyéthyloxy)aniline,=0.956322431564331,3-amino-2,4dichlorophénol,=0.9483503103256226,2,5-diaminophénol,=0.9468837976455688,2,5-diaminotoluène,=0.9458571076393127,3,4-méthylènedioxyaniline,=0.9440871477127075,l'ortho-toluènediamine,=0.9417204260826111
59%,	56%,=0.9339073300361633,64%,=0.9296182990074158,54%,=0.9192503094673157,58%,=0.9186294078826904,63%,=0.918597400188446,46%,=0.9017046093940735,51%,=0.9014409184455872,61%,=0.8903865218162537,69%,=0.889899492263794,52%,=0.8860161900520325
<>	valueElement=0.8251736164093018,interfaceElement=0.8105650544166565,===0.8098193407058716,"("=0.8079407215118408,1==0.7859360575675964,valueElement)=0.7823474407196045,p}=0.7761749625205994,P(=0.7760828137397766,S(d,k)=0.773402214050293,DP:V1=0.7723080515861511
oligomères,	oligomères=0.7163995504379272,prépolymères=0.7101389169692993,copolymères,=0.7101110219955444,pré-polymères=0.695050835609436,saccharides=0.688681960105896,dendrimères,=0.6880745887756348,cyclodextrines,=0.6873742938041687,co-monomères=0.6870648264884949,poly(acides=0.6864715218544006,cyclodextrines=0.6824218034744263
triglycérides,	sphingolipides=0.7794743180274963,terpènes=0.7726650834083557,phospholipides,=0.7654464244842529,lipides=0.7627041339874268,stérols=0.7626329064369202,phospholipides=0.7585244178771973,lipides,=0.7453325986862183,graisses,=0.7441428899765015,sesquiterpènes=0.7423672080039978,céramides=0.7399525046348572
réarrangement	clivage=0.6918864846229553,fragmentation=0.6263094544410706,recombinaison=0.6145497560501099,démasquage=0.608710527420044,radiomarquage=0.5997011065483093,d'Amadori=0.5862181782722473,déliantage=0.5849879384040833,rassemblement=0.5802822709083557,séquençage=0.5791981220245361,regroupement=0.5787191390991211
6-Methoxy-2H-thiochromene-3-carboxylic	pasta=0.8360368609428406,methoxycyclohexa-2,5-dien-1-=0.8337939977645874,x[4n=0.8312050104141235,12/P=0.8310800790786743,bipyridinyl-4-yl]-éthylcarbamate=0.8301976323127747,-carboxylique,=0.827562153339386,2,5-Pyridinedicarboxylique=0.8244017362594604,phényl)méthanone=0.8234727382659912,dialkyl(C,-C6)amino,=0.8228875994682312,N,3-diméthyl-3-azabicyclo[3=0.8210570812225342
F2)	F3)=0.9346306324005127,F2),=0.9072756171226501,F4)=0.8956120014190674,F3),=0.8431549668312073,F5)=0.8130032420158386,F4),=0.8042044043540955,F1)=0.8027788996696472,(F1,=0.7972699999809265,F2,=0.7848361730575562,F6)=0.7531827092170715
douce	douce,=0.7346895337104797,lente=0.6947675943374634,aérée=0.6900354623794556,onctueuse,=0.6730566024780273,visqueuse=0.6599528789520264,puissante=0.6527935862541199,énergique=0.651570737361908,claire=0.6486968398094177,fondante=0.6412830352783203,fine=0.6383280158042908
GPCG-3	granulateur=0.7155996561050415,fluidisé=0.7130789160728455,Procell=0.6780917048454285,Glatt=0.6512977480888367,GLATT=0.6478409767150879,granulées=0.6442716717720032,MF30=0.6306785345077515,sécheur=0.6115602850914001,Dextrin=0.6045342683792114,séchoir=0.6021185517311096
Sunfire	BEH=0.7783979773521423,Kromasil=0.7717461585998535,XBridge=0.7706852555274963,Symmetry=0.769774317741394,Vydac=0.7631208896636963,(Phenomenex)=0.7477920055389404,Hypersil=0.7371647357940674,(Waters)=0.7254892587661743,ACQUITY=0.7222541570663452,(Waters=0.7208407521247864
dépourvue	exempte=0.8156092166900635,dénuée=0.7582616806030273,dépourvu=0.7203503251075745,constituée=0.6522687077522278,dotée=0.6479216814041138,recouverte=0.6397918462753296,pourvue=0.6362749934196472,exempt=0.6351339221000671,tapissée=0.6346348524093628,entourée=0.6339051723480225
OSCN	5,47=0.8396329879760742,8,94=0.8331305384635925,14,74=0.8300715684890747,7-sept-04=0.8298101425170898,10,07=0.8292113542556763,7,97=0.8286660313606262,1,78=0.8271624445915222,2,33=0.8269833922386169,6,08=0.8264790177345276,20-sept-04=0.8263330459594727
MLA	bipolarisation=0.5507555603981018,CMUT=0.5127838850021362,cornets,=0.5015634894371033,Diversité=0.4987437427043915,Bi-=0.4854221045970917,secondaires)=0.48028799891471863,déphaseuses=0.47518354654312134,antennes),=0.4750780463218689,polarisation),=0.4715738892555237,antennaires=0.46851369738578796
L'ergonomie	l'ergonomie=0.6956561207771301,ergonomie=0.6648110747337341,ergonomie,=0.6352871656417847,L'esthétique=0.6151810884475708,convivialité=0.6088610887527466,l'ergonomie,=0.5931032299995422,polyvalence=0.5764211416244507,dextérité=0.5725574493408203,discrétion=0.5690658092498779,maniabilité=0.5615167021751404
Rev	Ther=0.9090844988822937,Ann=0.9048731923103333,Infect=0.9041783809661865,Genet=0.8990644216537476,Curr=0.8973141312599182,Mol=0.8972254991531372,Res=0.8952496647834778,Genes=0.8941670060157776,2004;=0.8929394483566284,Microbiol=0.8928074240684509
CE22,	CE23,=0.9743866920471191,CE21,=0.9546964764595032,CE14,=0.9514367580413818,CE24,=0.9499145150184631,CE32,=0.9274984002113342,CE33,=0.9259544610977173,CE31,=0.9258962869644165,CE13,=0.9073442816734314,CE12,=0.8996630907058716,CE34)=0.895766019821167
m+n+p+q	"m+n+p+q"=0.7249714732170105,m+n+q=0.7244628071784973,n+m=0.6931450963020325,"m+n+q"=0.6767571568489075,s+t=0.6749515533447266,'m+n+p+q'=0.6742613911628723,'m+n+q'=0.6628212928771973,m+n=0.6202799081802368,a+b+c+d+e=0.584423303604126,-CH2-CH(CH2OH)-O-=0.5823018550872803
enfants	enfants,=0.9228999614715576,bébés=0.8943285346031189,nourrissons=0.8615716099739075,adolescents=0.8363453149795532,adultes=0.8121728301048279,parents=0.8121472001075745,hommes,=0.8059184551239014,débutants=0.7953779697418213,enfants)=0.7951432466506958,chevaux=0.795085072517395
sous-objets,	d'operations=0.6876737475395203,1"espace=0.6582424640655518,sous-objets=0.6547858715057373,parametres,=0.6330656409263611,("assemblage=0.6299996376037598,["image,=0.6283102631568909,elementaires,=0.6211650371551514,determines=0.6189566254615784,consecutifs=0.6158901453018188,d'evenements=0.6147192120552063
fortes)	importantes)=0.6937252879142761,élevées),=0.6711497902870178,énergiques=0.6633989810943604,fréquentes)=0.6627490520477295,imposantes=0.6617276072502136,élevées)=0.6516368985176086,précises=0.6482887268066406,performantes=0.6475659608840942,fortes,=0.6463403105735779,faibles)=0.6443102955818176
n=1,2,	401/06=0.878774106502533,417/12=0.8786959052085876,233/64=0.8760281205177307,9/38=0.8746130466461182,33/20=0.8730254769325256,Endocrin=0.8722290992736816,88/02=0.8716802000999451,33/483=0.8712529540061951,31/404=0.8711423277854919,235/06=0.870872437953949
(réactions	catalyses=0.6581907868385315,(facteurs=0.6434800624847412,(production=0.6389245986938477,(ERO)=0.6364705562591553,physico=0.63524329662323,(enzymes=0.6308614015579224,mitochondriales,=0.6300084590911865,d'amidification,=0.628038227558136,enzymatiques=0.6234542727470398,biochimiques=0.6227132081985474
model)	(push=0.7453354001045227,physical=0.6957048177719116,Air)=0.6938523650169373,(Web=0.6799389719963074,Chat=0.679140567779541,"Open=0.6710233688354492,Open=0.6701385378837585,over=0.6604005098342896,Determined=0.6602022051811218,(Virtual=0.6569169163703918
SOETENAEY	LAPALISSE=0.9743440747261047,HUILERIES=0.9599390029907227,BOECK-WESMAEL=0.8782407641410828,DEXTRINE=0.8698858022689819,NEMOURS,=0.8628683686256409,115-116,=0.8464785814285278,HD703=0.841202437877655,LEHNINGER=0.840380847454071,AEROGELS=0.8333638906478882,ROQUETTE,=0.8305644989013672
qualifie	dénomme=0.8919593095779419,nomme=0.888069212436676,l'appelle=0.8860368728637695,qualifiera=0.8771906495094299,assimile=0.8640526533126831,dénommera=0.8592140674591064,nommera=0.8577945828437805,distinguera=0.8539824485778809,raisonne=0.8530780076980591,emploiera=0.8529624342918396
disproportionné	surdimensionné=0.605735719203949,prohibitif=0.6028289198875427,abordable=0.5798649787902832,modique=0.5789704918861389,dérisoire=0.5737591981887817,raisonnable=0.5688992142677307,compétitif,=0.5683932900428772,indéniable=0.5681159496307373,compétitif=0.5675684213638306,productif=0.5603313446044922
Mk	Pk=0.820875883102417,Dk=0.8084494471549988,Wk=0.80715411901474,xn=0.7982257604598999,mk=0.7979584336280823,Mi,=0.7933478355407715,k,=0.7872477173805237,Bk=0.7819429636001587,Hk=0.7803796529769897,j=1=0.776478111743927
Fraîcheur	Collant=0.6752309799194336,Agréable=0.6628230214118958,Toucher=0.6588048934936523,Clair=0.6556499600410461,Odeur=0.6523941159248352,Foncé=0.650603175163269,Rougeur=0.6501923203468323,Brillance=0.6431243419647217,Satisfaction=0.6415746808052063,Douceur=0.6405704617500305
accusés	d'accusés=0.7653427124023438,acquittements=0.7588270902633667,l'accusé=0.7243421673774719,appels,=0.7012223601341248,d'accusé=0.6754695177078247,courriels=0.6747855544090271,messages=0.6721454858779907,PDUs=0.6721001267433167,messages,=0.6706326007843018,L'accusé=0.6666843891143799
cri-	vent:=0.4896528422832489,syndromes=0.48672881722450256,amino-ester=0.48397302627563477,3028626=0.4758395552635193,man_uvres=0.4727957248687744,paraplégiques,=0.4699923098087311,mellitus=0.46236878633499146,d'antécédents=0.4604056477546692,abl=0.46038442850112915,pilo=0.4601781368255615
d'antimoniure	d'arséniure=0.7565183043479919,InSb=0.7313647270202637,d'indium,=0.721337080001831,gallium-indium=0.7207124829292297,Phosphure=0.7117348313331604,phosphure=0.711262583732605,(InSb)=0.7101601958274841,l'InGaN=0.7096655964851379,d'indium=0.7009485363960266,(InP)=0.6909399628639221
présupposer	démontrer=0.6376088857650757,préciser=0.616121232509613,contextualiser=0.5902028679847717,totipotentes=0.5764303803443909,"il"=0.5756320953369141,tolérer,=0.5753155946731567,réinterroger=0.57525235414505,blastiques=0.5750545859336853,[085]=0.5666720271110535,EGAVIPAMO/=0.5624840259552002
2-naphtalènesulfonique	naphtalènesulfonique,=0.7918485403060913,1-naphtalènesulfonique,=0.7758502960205078,6-diméthylamino-imidazo[1,2-a]pyridine-2-carboxylique=0.6476995944976807,aminocaproique,=0.6368909478187561,diméthylhexane=0.6328423023223877,5-amino-salicylique,=0.6279293298721313,pyridine-2-carboxylique=0.6250543594360352,octadécenedioïque=0.6243301630020142,hydroxy-10-décène-2=0.6202499270439148,amino-3-(2-hydroxyéthyl)amino-6,7-dihydro-1H=0.6164919137954712
collectées,	enregistrées,=0.8278712034225464,récupérées,=0.8226111531257629,recueillies,=0.8207395672798157,collectées=0.7839798927307129,horodatées=0.7577398419380188,analysées,=0.7569919228553772,acquises,=0.7510849237442017,horodatées,=0.7504701018333435,stockées,=0.7501949667930603,mémorisées,=0.7473122477531433
2,4-bis-(4'-aminobenzoate	2,4-bis-(4'-aminobenzalmalonate=0.9709069132804871,dinéopentyle)-6-(4'-aminobenzoate=0.9086124897003174,2,4,6-tris-(4'-amino=0.899278998374939,(4'-aminobenzalmalonate=0.8986546397209167,n-butyle)-6-(aminopropyltrisiloxane)-s-triazine,=0.8951097130775452,(4'-aminobenzoate=0.8922512531280518,4'-aminobenzalmalonate)-6-[(3-{1,3,3,3-tetramethy1-1-Rtrimethyl-=0.8879141807556152,nbutyle)-s-triazine,=0.88015216588974,(4"-aminobenzoate=0.8696333765983582,silyloxy]disiloxanyllpropyl)am=0.8596792221069336
738,	394,=0.8442961573600769,457,=0.8429156541824341,446,=0.8374620676040649,288,=0.8349672555923462,668=0.8348267078399658,957,=0.8326877355575562,497=0.8317927122116089,493=0.8308053016662598,565,=0.8304510712623596,689=0.8295866250991821
d'immunocytochimie	semi-quantitatives=0.7033669948577881,anti-HD=0.6984348893165588,HEK293-CXCR2=0.6938295364379883,IHC=0.6908504962921143,SAGE=0.6905830502510071,blots=0.6899903416633606,anti-FVII=0.6885156631469727,1A4=0.6800251007080078,pp65=0.6795951128005981,d'immunocapture=0.6789678335189819
(CRK	BW)=0.6834026575088501,FW)=0.6638127565383911,Lo],=0.621150553226471,PrcQ=0.5953590273857117,suffixe,=0.5918565988540649,(CK1)=0.5912466645240784,(OUT2)=0.5906695127487183,FB+F2=0.5897921323776245,(RSTL)=0.588499903678894,Lo;=0.5739509463310242
s'énonce	s'écrit=0.68805330991745,Nota=0.6374917030334473,Preuve=0.6265586614608765,=V=0.6246209740638733,Enomd=0.6237069964408875,s'écrivent=0.6195495128631592,s'exprime=0.6182101368904114,mci=0.6167014241218567,Equation=0.6165982484817505,=f=0.6157020926475525
[Andersson	Knaus,=0.9283159971237183,Fonnum,=0.921028196811676,Henke,=0.9193404316902161,Hosp=0.911867082118988,FASEB=0.9052706360816956,Lebeau,=0.9033236503601074,dermatol=0.9011187553405762,Couarraze=0.9010614156723022,Hepatol=0.8982770442962646,HUTCHISON=0.8979880213737488
pareillement,	z+x=0.5343402624130249,s11=0.5285192728042603,EP0749987,=0.5065854787826538,C"C=0.5018885135650635,-(CH2)n-OCH2CH3=0.4974112808704376,description,•=0.4900415241718292,1243zf=0.4838608205318451,polissante=0.4819061756134033,2h2=0.48077183961868286,aujourd"hui)=0.4803141951560974
VGD2	(Vtest)=0.7309662103652954,kZZ=0.7128735780715942,Uouv=0.6822490692138672,(Vmin3)=0.6791877746582031,Entraîneur=0.670944094657898,33-hydroxyéthyl)=0.6599576473236084,54,73=0.658166229724884,ICG10809=0.6578461527824402,20160318=0.6575263142585754,20130826=0.656461775302887
Bioxeda	+33%=0.6612166166305542,(p=0=0.6529380083084106,128%=0.6390371322631836,(p<0=0.6348975896835327,p<0,01)=0.6247541904449463,Xalatan=0.6211780905723572,-7%=0.6170972585678101,+14%=0.6166916489601135,(p<0,0001)=0.6166337728500366,TPA=0.6110519170761108
code-barres,	code-barre=0.8271089792251587,code-barres=0.804719090461731,code-barre,=0.797032356262207,datamatrix=0.7464208602905273,QR-code=0.7375147938728333,codes-barres,=0.7069290280342102,code-=0.7066060900688171,badge,=0.7054492235183716,authentifiant,=0.6933513283729553,flashcode=0.6896717548370361
QUANTITÉ	CAPACITE=0.7571190595626831,NUTRITIONNEL=0.7539957761764526,PEPTIDES=0.7498677968978882,MOLECULES=0.7430946826934814,CRIBLAGE=0.7392240762710571,L'AIDE=0.7369956374168396,THERAPEUTIQUE=0.7326570153236389,LIBERATION=0.7325093746185303,COUSSIN=0.7312299013137817,DESTINEES=0.7269704937934875
Francs	monnaies=0.6710205674171448,euros=0.6406062245368958,Euro=0.6344667077064514,Livres=0.5930657982826233,Euros=0.5744727849960327,euros)=0.5604025721549988,euro=0.5552414655685425,Nationales=0.5549361705780029,CESU=0.5378274321556091,taxes=0.5327222943305969
mesurés)	(intensité,=0.5397331714630127,'FIELD=0.5145336985588074,MVk=0.5121353268623352,d'échantillonner=0.5086028575897217,sortants)=0.507438600063324,ys(t)=0.5023443102836609,électriques:=0.49688437581062317,s'additionnant=0.48984622955322266,s;(t)=0.4880791902542114,(signal_1,=0.4806458353996277
recombinaisons	excitons=0.709901750087738,dislocations=0.6995803713798523,lacunes=0.6788594722747803,microfissures=0.6704803705215454,minoritaires=0.6557519435882568,radiatives=0.6542953848838806,nanomembranes=0.6440853476524353,électrons,=0.6386221647262573,microcavités=0.6372421979904175,électrons=0.6359339952468872
Obe	"taille=0.5476791262626648,particule"=0.54387366771698,(e4)=0.5383177399635315,l'excentricité=0.5371444225311279,360°/2N=0.5174741744995117,0p=0.5076544284820557,"e"=0.4920428991317749,N+r=0.49002474546432495,diffusivity=0.4892003536224365,p/2=0.484627366065979
-Pose	non-représentées,=0.6557208299636841,mR7=0.6452649831771851,J=7,6Hz);=0.6380677819252014,PZ26=0.6354361772537231,(NiCr),=0.6346782445907593,trialkyl(C,-C6)ammonium=0.630007266998291,(C1-C4)alcoxythiocarbonyle=0.6289399266242981,tétracyclopropylammonium,=0.6278274059295654,40/E129,=0.6266747713088989,2-[5-(N-carboxyéthyl-2-pyridinylidéne)-3-phényl-1-formazano]-1,=0.6260386109352112
